,entryId,content,date,entryUrl,type,favoriteCount,issueTitle,issueUrl,authorId,authorName,authorUrl,authorAvatar
1803,,"bazen haberlerin muhabirlerin elinde oyuncağa dönüştüğü bir gerçek. merak toplasın diye spekülasyonu basıyorlar, bir insanın ya da kuruluşun bundan elde edeceği haksız zarar umurlarında değil.",,,,,,,,,,
1804,,konuyla ilgili aselsan'ın yaptığı kamuoyu açıklaması icin (bkz: #10623123) (benden once yazilmis),,,,,,,,,,
1805,,chocuk'un kamuoyu aciklamasi icin: (bkz: #10864988),,,,,,,,,,
1806,101320049.0,"aselsan tarafından duyurusu yapılmış, pardus destekleyen, özelleştirilmiş bios gibi özelliklere sahip sunucu.",2020-01-30 21:04:00,https:/www.eksisozluk.com/entry/101320049,entry,0.0,aselsan üretimi milli sunucu,https:/www.eksisozluk.com/aselsan-uretimi-milli-sunucu--6344988,1135432.0,pase,https:/www.eksisozluk.com/biri/pase,https://ekstat.com/img/default-profile-picture-light.svg
1807,119894328.0,"osmanlıdan çıkıp da türkiye cumhuriyeti kurulurken kuruluş amaçlarından birisi de bir tane adamın ya da ailesinin malı olmamaktı.*bununla birlikte kurulan genç ülkenin kendi kendisine yetebilmesi ve ziraatte, savunma sanayinde, ekonomide, gıda üretiminde, endüstride , medeniyette dışa bağımlı olmamaktı. *",2021-02-22 11:43:00,https:/www.eksisozluk.com/entry/119894328,entry,1.0,aselsan vs roketsan vs havelsan vs aspilsan,https:/www.eksisozluk.com/aselsan-vs-roketsan-vs-havelsan-vs-aspilsan--6836934,2617321.0,frigatebird,https:/www.eksisozluk.com/biri/frigatebird,https://img.ekstat.com/profiles/frigatebird-637770176870559932.jpg
1809,,atatürk döneminde kurulan fabrikalar,,,,,,,,,,
1811,,1. ankara fişek fabrikası (1924),,,,,,,,,,
1813,,2. gölcük tersanesi (1924),,,,,,,,,,
1815,,3. şakir zümre fabrikası (1925),,,,,,,,,,
1817,,4. eskişehir hava tamirhanesi (1925),,,,,,,,,,
1819,,5. alpullu şeker fabrikası (1926),,,,,,,,,,
1821,,6. uşak şeker fabrikası (1926),,,,,,,,,,
1823,,7. kayseri uçak fabrikası (1926),,,,,,,,,,
1825,,8. kırıkkale mühimmat fabrikası (1927),,,,,,,,,,
1827,,9. bünyan dokuma fabrikası (1927),,,,,,,,,,
1829,,10. eskişehir kiremit fabrikası (1927),,,,,,,,,,
1831,,11. kırıkkale elektrik santrali ve çelik fabrikası (1928),,,,,,,,,,
1833,,12. ankara çimento fabrikası (1928),,,,,,,,,,
1835,,13. ankara havagazı fabrikası (1929),,,,,,,,,,
1837,,14. istanbul otomobil (ford) montaj fabrikası (1929’da anlaşma onaylandı),,,,,,,,,,
1839,,15. kayaş kapsül fabrikası (1930),,,,,,,,,,
1841,,"16. nuri killigil tabanca, havan ve mühimmat üretim tesisleri (1930)",,,,,,,,,,
1843,,17. kırıkkale elektrik santrali ve çelik fabrikası (1931),,,,,,,,,,
1845,,18. eskişehir şeker fabrikası (1934),,,,,,,,,,
1847,,19. turhal şeker fabrikaları (1934),,,,,,,,,,
1849,,20. konya ereğlisi bez fabrikası (1934),,,,,,,,,,
1851,,21. bakırköy bez fabrikası (1934),,,,,,,,,,
1853,,22. bursa süt fabrikası (1934),,,,,,,,,,
1855,,23. izmit paşabahçe şişe ve cam fabrikası (1934 temel atma),,,,,,,,,,
1857,,24. zonguldak antrasit fabrikası (1934 temel atma),,,,,,,,,,
1859,,25. zonguldak kömür yıkama fabrikası (1934),,,,,,,,,,
1861,,26. keçiborlu kükürt fabrikası (1934),,,,,,,,,,
1863,,27. isparta gülyağı fabrikası (1934),,,,,,,,,,
1865,,"28. ankara. konya, eskişehir ve sivas buğday siloları (1934 meclis onayı)",,,,,,,,,,
1867,,29. paşabahçe şişe ve cam fabrikası (1935),,,,,,,,,,
1869,,30. kayseri bez fabrikası (1934 temel atma),,,,,,,,,,
1871,,31. nazilli basma fabrikası (1935 temel atma),,,,,,,,,,
1873,,32. bursa merinos fabrikası (1935 temel atma),,,,,,,,,,
1875,,33. gemlik suni ipek fabrikası (1935 temel atma),,,,,,,,,,
1877,,34. keçiborlu-kükürt fabrikası (1935),,,,,,,,,,
1879,,35. ankara çubuk barajı (1936),,,,,,,,,,
1881,,36. zonguldak taş kömürü fabrikası (1936),,,,,,,,,,
1883,,37. barut. tüfek ve top fabrikaları (1936),,,,,,,,,,
1885,,38. nuri demirağ uçak fabrikası (1936),,,,,,,,,,
1887,,39. malatya sigara fabrikası (1936),,,,,,,,,,
1889,,40. bitlis sigara fabrikası (1936),,,,,,,,,,
1891,,41. malatya bez fabrikası ( 1937 temel atma),,,,,,,,,,
1893,,42. izmit kağıt ve karton fabrikası (1934 temel atma),,,,,,,,,,
1895,,43. karabük demir çelik fabrikası (1937 temel atma),,,,,,,,,,
1897,,44. divriği demir ocakları (1938),,,,,,,,,,
1899,,45. izmir’de klor fabrikası (1938 temel atma),,,,,,,,,,
1901,,46. sivas çimento fabrikası (1938 temel atma),,,,,,,,,,
1902,119773278.0,türkiye'nin gelecekte çok ciddi bir askeri güç olmasına büyük katkı sunacak olan firmalardır.,2021-02-19 17:57:00,https:/www.eksisozluk.com/entry/119773278,entry,0.0,tusaş vs roketsan vs aselsan vs havelsan,https:/www.eksisozluk.com/tusas-vs-roketsan-vs-aselsan-vs-havelsan--6834410,2435789.0,mayneymiz,https:/www.eksisozluk.com/biri/mayneymiz,https://img.ekstat.com/profiles/mayneymiz-637866948135843855.jpg
1904,,ülkemiz için kim emek verip alın teri döküyorsa yolu açık olsun.,,,,,,,,,,
1905,3189266.0,(bkz: aselsan),2003-08-05 05:37:00,https:/www.eksisozluk.com/entry/3189266,entry,1.0,borusan'dan çıkmış aselsan'a girmiş,https:/www.eksisozluk.com/borusandan-cikmis-aselsana-girmis--701642,23620.0,arroway,https:/www.eksisozluk.com/biri/arroway,https://ekstat.com/img/default-profile-picture-light.svg
1906,3189271.0,"aslında ""boru benden çıkmış, asıl sana girmiş"" demeye çalışan ama diyemeyen bir cümle.",2003-08-05 05:40:00,https:/www.eksisozluk.com/entry/3189271,entry,1.0,borusan'dan çıkmış aselsan'a girmiş,https:/www.eksisozluk.com/borusandan-cikmis-aselsana-girmis--701642,10329.0,armonipolisi,https:/www.eksisozluk.com/biri/armonipolisi,https://ekstat.com/img/default-profile-picture-light.svg
1907,92265071.0,espiri yapayım derken uçurulmak.,2019-07-07 09:04:00,https:/www.eksisozluk.com/entry/92265071,entry,0.0,borusan'dan çıkmış aselsan'a girmiş,https:/www.eksisozluk.com/borusandan-cikmis-aselsana-girmis--701642,1364112.0,nakresdemo,https:/www.eksisozluk.com/biri/nakresdemo,https://img.ekstat.com/profiles/nakresdemo-638769022412648206.jpg
1909,,(bkz: alkollüyken yapılmaması gerekenler),,,,,,,,,,
1910,97303418.0,"(bkz: borusan'a girmiş), borusan'a girmiş çalışıyor",2019-11-02 17:47:00,https:/www.eksisozluk.com/entry/97303418,entry,0.0,borusan'dan çıkmış aselsan'a girmiş,https:/www.eksisozluk.com/borusandan-cikmis-aselsana-girmis--701642,1408688.0,ibisile,https:/www.eksisozluk.com/biri/ibisile,https://img.ekstat.com/profiles/ibisile-637771561355789973.jpg
1911,83252892.0,konyalı bilim adamları dediniz dediniz dalga geçtiniz...,2018-11-12 17:25:00,https:/www.eksisozluk.com/entry/83252892,entry,2.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,1691754.0,excalibur19,https:/www.eksisozluk.com/biri/excalibur19,https://ekstat.com/img/default-profile-picture-light.svg
1912,,bak noldu şimdi...,,,,,,,,,,
1913,,bak noldu....,,,,,,,,,,
1915,,"tanım : aselsan ve konya savunma sanayi aş ortaklığında 87,2 milyon sermaye ile kurulan yeni şirket",,,,,,,,,,
1917,,kaynak : link,,,,,,,,,,
1918,117091461.0,konya diyip hafife almamak lazım sonuçta orada gizli silahlatın üretildiğine inanan milyonlar var bu ülkede.,2020-12-19 22:06:00,https:/www.eksisozluk.com/entry/117091461,entry,0.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,1814381.0,electromagnet,https:/www.eksisozluk.com/biri/electromagnet,https://ekstat.com/img/default-profile-picture-light.svg
1920,,link,,,,,,,,,,
1921,117092238.0,"aselsanin çalışanlarına sağladığı özlük haklarindan biraz bilginiz olsa afganistan'a bile arkanıza bakmadan gidip çalışırdınız. ayrıca aselsan'ın birçok test merkezi konya'da bulunmaktadır. unutmayın konya turkiye'nin çin'idir, tedarik üssüdür.",19.12.2020 22:23 ~ 22:26,https:/www.eksisozluk.com/entry/117092238,entry,0.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,1635031.0,sixallandir,https:/www.eksisozluk.com/biri/sixallandir,https://img.ekstat.com/profiles/sixallandir-637812084083108977.jpg
1923,,not: mansurspor,,,,,,,,,,
1924,117092418.0,"konya diye bıyık altından gülüyorsunuz ama, bu gözler konya'da 200 cnc tezgahı olan ve çok modern yönetilen fabrikalar gördü.",19.12.2020 22:27 ~ 22:28,https:/www.eksisozluk.com/entry/117092418,entry,0.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,1366590.0,kendime nick bulamadim yahu,https:/www.eksisozluk.com/biri/kendime-nick-bulamadim-yahu,https://ekstat.com/img/default-profile-picture-light.svg
1926,,çok da yabana atmayın durumu.,,,,,,,,,,
1927,117092635.0,mevlana şehrine silah fabrikası biraz ironik olmuş ama olsun. umarım akp'den alıştığımız gibi usülsüzlüklerle yada tarikatlarla anılmayan bir yer olur.,19.12.2020 22:31 ~ 22:32,https:/www.eksisozluk.com/entry/117092635,entry,0.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,1418486.0,lieutenant dan,https:/www.eksisozluk.com/biri/lieutenant-dan,https://ekstat.com/img/default-profile-picture-light.svg
1928,,(bkz: türkiye'nin silah ambarı),,,,,,,,,,
1929,117094181.0,aselsan resmi sitesindeki ortaklık yapısı,2020-12-19 23:03:00,https:/www.eksisozluk.com/entry/117094181,entry,0.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,2420117.0,shadowweaver,https:/www.eksisozluk.com/biri/shadowweaver,https://img.ekstat.com/profiles/shadowweaver-637989851241185055.jpg
1930,,nette ilk arama sonucunda çıkan %49 ortak konya savunma sanayi anonim şirketi,,,,,,,,,,
1931,,kaynak: işte aselsan'ın konya ortakları yapısı,,,,,,,,,,
1932,,"ilk başta tanıdık şirketler gormeseniz bile ama aralarında tüfek üretici, atiker vb şeyler de var. kendi sektörlerinde başarılı firmalar.",,,,,,,,,,
1933,,"ön yargılı yaklaşmadan bakınca yetişmiş eleman gücü, sanayi altyapısı, coğrafi ve ekonomik avantajları, arazi musaitligi, roketsan hava kuvvetleri vb kamu şirketlerinin orada bulunması, stratejik askeri denemelerin orada yapılması vb birçok nedenden dolayı birçok rakip şehirden daha avantajlı. tabi şehrin sanayicilerinin yaptığı kuris ve tanıtımda çok büyük etmendir.",,,,,,,,,,
1934,,helal olsun adamlar kapmış yatırımı. gelecek senelerde birçok şirketleri köşeyi döner...,,,,,,,,,,
1935,117094660.0,türkiye'nin en büyük sanayi sitelerinin bulunduğu bir şehirde silah sanayi kurulması çok mu abes anlayamadım. ayrıca konya'nın çeşitli ilçelerinde zaten silah sanayisi var. mpt-76 gibi silahların nerde üretildiğine dair fikriniz yok belli ki. döküm ve işlemede ülkede ayrıca söz sahibidir. gayet mantıklı bir proje.,19.12.2020 23:13 ~ 23:14,https:/www.eksisozluk.com/entry/117094660,entry,1.0,aselsan konya silah sistemleri aş,https:/www.eksisozluk.com/aselsan-konya-silah-sistemleri-as--5843653,1840538.0,kadavradan bozma davar,https:/www.eksisozluk.com/biri/kadavradan-bozma-davar,https://img.ekstat.com/profiles/kadavradan-bozma-davar-637739971657019916.jpg
1936,94037930.0,aselsan tarafından geliştirilmiş lazer iha savunma silahıdır. libya’daki ilk uluslararası başarısı ile dünya alemin dilinde şu sıralar.,2019-08-17 10:13:00,https:/www.eksisozluk.com/entry/94037930,entry,1.0,aselsan ihtar,https:/www.eksisozluk.com/aselsan-ihtar--6144781,575858.0,remagius,https:/www.eksisozluk.com/biri/remagius,https://img.ekstat.com/profiles/remagius-637774587967417479.jpg
1938,,haber,,,,,,,,,,
1939,94038473.0,"kaynak yok, belge yok, yazanın ismi bile belli değil.",2019-08-17 10:33:00,https:/www.eksisozluk.com/entry/94038473,entry,0.0,aselsan ihtar,https:/www.eksisozluk.com/aselsan-ihtar--6144781,1250718.0,dustybrain,https:/www.eksisozluk.com/biri/dustybrain,https://ekstat.com/img/default-profile-picture-light.svg
1941,,savunma sanayinde türkler rusya ve abd'den geri ancak daha tecrübeliler diye de bitirilmiş yazı. şaka gibi.,,,,,,,,,,
1943,,"silahlarımız güzeldir, savunma sanayimiz candır, lazerimiz çok cuvcuvdur bilemem. ama böyle yalan dolanlara ihtiyacı varsa bence çok da şaapmamak lazım.",,,,,,,,,,
1944,72120686.0,bugün itibariyla zirveye oturmuş garanti bankasını geride bırakmıştır.,14.11.2017 18:04 ~ 18:05,https:/www.eksisozluk.com/entry/72120686,entry,0.0,aselsan hisseleri,https:/www.eksisozluk.com/aselsan-hisseleri--5498673,1932288.0,nickiyokkii,https:/www.eksisozluk.com/biri/nickiyokkii,https://img.ekstat.com/profiles/nickiyokkii-637126948369610985.jpg
1945,117796578.0,uzun vadeli yatırım aracı olduğu yazılır çizilir. 2010 yılında 200 bin tl’lik hisse alan kişi şu an yaklaşık 3 milyon tl sahibi oluyormuş. ytd.,2021-01-04 23:03:00,https:/www.eksisozluk.com/entry/117796578,entry,2.0,aselsan hisseleri,https:/www.eksisozluk.com/aselsan-hisseleri--5498673,1828878.0,ssg ve kanzuk ortak hesabi,https:/www.eksisozluk.com/biri/ssg-ve-kanzuk-ortak-hesabi,https://img.ekstat.com/profiles/ssg-ve-kanzuk-ortak-hesabi-637780434473299220.jpg
1946,67996631.0,aselsan tarafından geliştirilmiş bir nevi birinci nesil lazer topu. ateş için bekleme süresi ve atım maliyeti sıfırdır. test videoları.,08.05.2017 22:56 ~ 22:59,https:/www.eksisozluk.com/entry/67996631,entry,1.0,aselsan lazer savunma sistemi,https:/www.eksisozluk.com/aselsan-lazer-savunma-sistemi--5361617,1568469.0,tangocharliejuliett,https:/www.eksisozluk.com/biri/tangocharliejuliett,https://img.ekstat.com/profiles/tangocharliejuliett-638588085239277446.jpg
1948,,"""lazer savunma sistemi (lss), 500 metre menzile kadar, mini ve mikro iha (insansız hava aracı) / ida (insansız deniz aracı) tehditlerine, meskun mahalde terör unsurları tarafından kullanılan kamuflajlara ve 200 metre ve üzeri mesafede eyp (el yapımı patlayıcı) ve yol kenarı şüpheli paketlere karşı geliştirilmiş bir sistemdir.""",,,,,,,,,,
1950,,ayrıca bmc amazon ile bir kara aracı üzerine entegre edilmiş oluyor.,,,,,,,,,,
1951,67996702.0,ayna ile attığı lazeri kendisine yansıtabileceğiniz üründür.,2017-05-08 22:59:00,https:/www.eksisozluk.com/entry/67996702,entry,1.0,aselsan lazer savunma sistemi,https:/www.eksisozluk.com/aselsan-lazer-savunma-sistemi--5361617,290479.0,garipbasci,https:/www.eksisozluk.com/biri/garipbasci,https://img.ekstat.com/profiles/garipbasci-637783989091079410.jpg
1952,93954479.0,libya'da kullanildigi iddia edilen silah sistemi,2019-08-15 15:54:00,https:/www.eksisozluk.com/entry/93954479,entry,1.0,aselsan lazer savunma sistemi,https:/www.eksisozluk.com/aselsan-lazer-savunma-sistemi--5361617,1446908.0,m00dy,https:/www.eksisozluk.com/biri/m00dy,https://img.ekstat.com/profiles/m00dy-638603134019721349.jpg
1954,,kaynak,,,,,,,,,,
1955,86456792.0,ülkemizde gerçekleşmesi gereken en önemli adımlardan biri aselsan benzeri lokomotif kurumların çoğlatılması gerektiğidir.,2019-02-08 19:39:00,https:/www.eksisozluk.com/entry/86456792,entry,0.0,aselsan gibi kurumların her alanda açılması,https:/www.eksisozluk.com/aselsan-gibi-kurumlarin-her-alanda-acilmasi--5933496,1597805.0,resat nuri aytekin,https:/www.eksisozluk.com/biri/resat-nuri-aytekin,https://img.ekstat.com/profiles/resat-nuri-aytekin-637846040950136121.jpg
1957,,"devletin imkanları kullanılarak bilişim, teknoloji, elektrik, elektronik, makina, inşaat, vb birçok teknolojik alanda, torpilden uzak, tamamen başarı odaklı, hatta odtü, itü, boğaziçi gibi sadece seçkin birkaç üniversiteden mezun zeki mühendis ve bilim insanının istihdam edileceği şirketler açılmalı. böylece bu tür şirket veya kurumlar hem ülkemizde bir lokomotif görevi üstlenecek, ülkemizin gelişimine katkıda bulunacak hem de parlak beyinlerimizi bir yerde toplayıp sağda solda heba olmasının veya beyin göçüyle kaybetmemizin önüne geçilmiş olacak.",,,,,,,,,,
1958,8604680.0,(bkz: walkie talkie),2005-11-27 22:54:00,https:/www.eksisozluk.com/entry/8604680,entry,0.0,aselsan cobra,https:/www.eksisozluk.com/aselsan-cobra--1419157,105231.0,meeteine,https:/www.eksisozluk.com/biri/meeteine,https://ekstat.com/img/default-profile-picture-light.svg
1959,71657804.0,2 araba gittiğimiz halkidikiseyahatinde oldukça işimize yarayan telsiz. ikide birde pahalı telefon görüşmelerindense telsiz konuşması çok daha pratik. yurtiçi gezimizde de kullandık. ancak hız-menzil sorunu var. 100 km den daha hızlı gidiyorsaniz 5 metre önünüzdeki araba ile konuşmak oldukca güç. valla konuşmak için surat düşürduğümüz bile oldu. hizlandikça görüşme neden zorlaşır alamadım. menzili de 12 km falan değil. 12 km düzlük zaten mümkün değil. ufuk çizgisi bile 10 km. pratik kullanımda menzil 1.000 m kadar. 1 km sonra zaten illa bir tepe bina viraj oluyor. ama parasınin ürünü.,2017-10-26 11:19:00,https:/www.eksisozluk.com/entry/71657804,entry,1.0,aselsan cobra,https:/www.eksisozluk.com/aselsan-cobra--1419157,802868.0,kibmelez,https:/www.eksisozluk.com/biri/kibmelez,https://img.ekstat.com/profiles/kibmelez-638689316905113936.jpg
1960,95067999.0,mt 975 modelini almak istediğim marka. özellikle ses kalitesi çok önemli benim için.,2019-09-08 14:21:00,https:/www.eksisozluk.com/entry/95067999,entry,0.0,aselsan cobra,https:/www.eksisozluk.com/aselsan-cobra--1419157,2008478.0,mhmthkn,https:/www.eksisozluk.com/biri/mhmthkn,https://ekstat.com/img/default-profile-picture-light.svg
1961,,"bilgisi yahut önerisi olan arkadaşlar, mesaj kutumu yeşillendirirse memnun olurum.",,,,,,,,,,
1962,117017504.0,"aselsanın cobraya ürettirdiği amatör işi telsiz,serilerine göre benzer özellikler sunar",2020-12-18 01:33:00,https:/www.eksisozluk.com/entry/117017504,entry,0.0,aselsan cobra,https:/www.eksisozluk.com/aselsan-cobra--1419157,1774001.0,adanafedaisi,https:/www.eksisozluk.com/biri/adanafedaisi,https://img.ekstat.com/profiles/adanafedaisi-638689472211577440.jpg
1963,85144512.0,"valla helal olsun ülkede okuyup mühendis olmayı düşünen vb meslekler içinde geçerli, ülkeden kaçmak istemeyen yok gibi birşey benide götürün",2019-01-05 11:44:00,https:/www.eksisozluk.com/entry/85144512,entry,0.0,aselsan mühendislerinin hollanda ya göçü,https:/www.eksisozluk.com/aselsan-muhendislerinin-hollanda-ya-gocu--5897415,1878450.0,nadrev,https:/www.eksisozluk.com/biri/nadrev,https://ekstat.com/img/default-profile-picture-light.svg
